tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
1530,116025,True,Tue Oct 31 23:03:26 +0000 2017,@AskeBay I haven't received anything as of yet. I'll contact seller tomorrow morning. But your service is pathetic.,1531,1529
1531,AskeBay,False,Tue Oct 31 23:53:43 +0000 2017,@116025 Did you view our link? We can give a refund if you don't get it! Just look at our guarantee for steps on activating it. ^D,"153,215,331,534,153,000,000,000",1530
1532,116025,True,Wed Nov 01 05:15:31 +0000 2017,@AskeBay I would appreciate that I got the refund of my previous damaged product from eBay. But where are the timelines for delivery.,,1531
1533,116025,True,Wed Nov 01 05:12:32 +0000 2017,@AskeBay The email address associated with my account is __email__ .,,1531
1534,116025,True,Wed Nov 01 05:12:11 +0000 2017,@AskeBay I'm not looking for the refund. Just check my account and you would yourself condemn your service and worst packing .,,1531
1535,116025,True,Wed Nov 01 05:08:18 +0000 2017,@AskeBay And I haven't received it yet so in layman terms you can say I'm Waiting for it from 9th of Oct. How much time can I wait.,,1531
1536,116025,True,Wed Nov 01 05:07:29 +0000 2017,@AskeBay and so you have provided me the refund for that. But as I was mad about this product so I ordered the same product on 21st .,,1531
1537,116025,True,Wed Nov 01 05:06:43 +0000 2017,@AskeBay I am looking for the product. Let me tell you something. I bought a similar product on 9th of this month. But that was damaged  .,"15,381,539",1531
1538,AskeBay,False,Wed Nov 01 08:05:19 +0000 2017,"@116025 If you still can't see this, please DM us your full name, Zip code &amp; item number &amp; we'll advise on this date for you. 2/2^ML","15,401,541",1537
1540,116025,True,Fri Nov 03 07:22:07 +0000 2017,@AskeBay And check with your team. Or else keep my fucking money as you guys have stressed me out. ?@61113,,1538
1541,116025,True,Fri Nov 03 07:20:37 +0000 2017,@AskeBay @2598 kindly check the above message and do the needful for your worst service.,,1538
1539,AskeBay,False,Wed Nov 01 08:04:54 +0000 2017,@116025 Thank you for your reply. The estimate delivery date for this order will be available to view in your â€˜Purchase Historyâ€™.1/2,,1537
1525,116025,True,Tue Oct 31 22:04:00 +0000 2017,"@115937 Estimated delivery Wed, 25 Oct - Fri, 27 Oct
You have paid using PaisaPay on 21/10/17. 
but i havent received it yet on 1/11/17.",1522,
1542,AskeBay,False,Tue Oct 31 22:15:36 +0000 2017,@116026 You can always open a claim https://t.co/xlN11csEfc to get the ball rolling on that coverage! ^BB,1543,1544
1543,116026,True,Tue Oct 31 22:38:35 +0000 2017,@AskeBay I did that they closed my case have I lost Â£120 pounds now because of eBay theft and eBay does not care,1545,1542
1545,AskeBay,False,Tue Oct 31 23:22:36 +0000 2017,@116026 Well I would be more than happy to take a look at that claim for you. Could you DM us with more details please? ^BB,1546,1543
1546,116026,True,Tue Oct 31 23:24:09 +0000 2017,@AskeBay The delivery company is saying they delivered it to my street won't give address the seller is saying she has proof but no one will show me,1547,1545
1547,AskeBay,False,Wed Nov 01 00:23:32 +0000 2017,@116026 Hey James - Could you send us a DM with all the information so we can look into that for you? ^BB,,1546
1544,116026,True,Tue Oct 31 22:04:56 +0000 2017,@AskeBay what option do I have if I bought something on eBay and wasn't delivered and eBay closed my claim to get the money back?,"15,421,548",
1549,AskeBay,False,Tue Oct 31 22:08:19 +0000 2017,@116027 On a desktop go to item page (view item) &gt; Manage Offers &gt; Change offer settings. You can get that going here. ^CC,,1550
1550,116027,True,Tue Oct 31 21:29:15 +0000 2017,@AskeBay How do I setup automatic declines? Its not listed in your help centre and Iâ€™m struggling to find the settings,1549,1551
1551,AskeBay,False,Tue Oct 31 16:14:32 +0000 2017,@116027 This is to help sell your items. Be sure to set up Automatic Decline in your settings so you don't have to see low offers. ^CC,"15,501,552",1553
1553,116027,True,Tue Oct 31 13:49:03 +0000 2017,@AskeBay can you remove the best offer facility from buy it now items?? I am selling items that I do not wish to offer â€˜best offerâ€™,1551,
1554,DropboxSupport,False,Tue Oct 31 22:27:55 +0000 2017,@116028 ...Cancel Dropbox Business. Hope this helps take care of things for you. ðŸ˜Š 2/2,,1555
1555,116028,True,Wed Oct 25 10:01:06 +0000 2017,@116029 How can I change my work Dropbox account back to a personal account? I tested the trial version now I want my account to be personal again.,"15,541,556",1557
1557,116029,True,Wed Oct 25 09:03:25 +0000 2017,Weâ€™re excited to announce the University of Cambridge is using Dropbox Business to power collaboration. https://t.co/SBIyDSyCDK https://t.co/3f69m3x5gF,1555,
1558,DropboxSupport,False,Tue Oct 31 22:18:37 +0000 2017,"@116030 Hey Justin, apologies for the delay, are you still unable to access the eBook? https://t.co/XvZzHN3eu0 Let us know, thanks!",,1559
1559,116030,True,Tue Oct 24 16:34:36 +0000 2017,@116029 FYI was on your solutions/marketing of DB Business and noticed the read the eBook link is broken... https://t.co/aRWCfgYMoO,1558,
1560,DropboxSupport,False,Tue Oct 31 22:12:34 +0000 2017,"@116031 We understand, and weâ€™ve added your comments to your suggestion. Cheers!",,1561
1561,116031,True,Tue Oct 31 16:14:06 +0000 2017,"@DropboxSupport Please do! â€œAs a user, I would like to hide irrelevant or old contacts from suggestions, in order to make room for relevant ones.â€ :)",1560,1562
1562,DropboxSupport,False,Tue Oct 31 11:45:21 +0000 2017,"@116031 Hi there, currently it isnâ€™t possible to hide the suggestion list, however we can certainly forward this request to our dev team!",1561,1563
1563,116031,True,Mon Oct 30 20:25:50 +0000 2017,"@DropboxSupport How do I remove the suggested contacts in ""Invite people to Paper"" column? I don't have any third party contacts connected.",1562,
1564,VirginAtlantic,False,Tue Oct 31 22:19:34 +0000 2017,"@116032 Hey James, when did you fly? ^E",,1565
1565,116032,True,Tue Oct 31 21:37:19 +0000 2017,@VirginAtlantic can you please update my tier points on my account - thanks.,1564,
1566,VirginAtlantic,False,Tue Oct 31 22:08:09 +0000 2017,@116033 Sorry to hear this process was so frustrating. ^N,,1567
1567,116033,True,Tue Oct 31 21:29:10 +0000 2017,"@VirginAtlantic 3 times over an hour on the phone, letâ€™s just hope everything is correct now Iâ€™d hate for something to be wrong for a special occasion",1566,1568
1568,VirginAtlantic,False,Tue Oct 31 20:53:52 +0000 2017,@116033 Have you spoken to our team on the phone about this? What were you advised? ^H,1567,1569
1569,116033,True,Tue Oct 31 19:59:52 +0000 2017,"3rd call to @VirginAtlantic hoping everything is sorted, booked flights for 4 guys and 2 peoples details were incorrect should I be worried?",1568,
1570,BofA_Help,False,Tue Oct 31 22:28:44 +0000 2017,@116034 You can send us a message by clicking the link below. ^cr https://t.co/CoOXedUuUC,,1571
1571,116034,True,Tue Oct 31 22:22:26 +0000 2017,"@116035 refuses to provide me with a copy of my contract, even though theyâ€™re quoting it to justify stealing $800 from me","15,701,572",
1572,BofA_Help,False,Tue Oct 31 22:28:31 +0000 2017,"@116034 Hello, we'd like to know more about your Twitter post. Please send us additional details about your concerns. Thank you. ^cr",,1571
1573,BofA_Help,False,Tue Oct 31 22:15:55 +0000 2017,@116036 Thank you for taking the time to speak with us today. We appreciate the opportunity to help. ^mg,,1574
1574,116036,True,Tue Oct 31 22:03:56 +0000 2017,@BofA_Help Thanks,1573,1575
1575,BofA_Help,False,Tue Oct 31 21:59:37 +0000 2017,@116036 Thank you for your patience. We'll call you shortly. ^mg,"15,761,574",
1577,BofA_Help,False,Tue Oct 31 22:13:04 +0000 2017,@116037 I made another try to call you and reached your voice-mail. Please return my call at the # given if you still need help. ^kl,,1578
1578,116037,True,Mon Oct 30 14:05:56 +0000 2017,@BofA_Help Anytime after 12noon today or anytime tomorrow,"1,577,157,915,801,580",1582
1582,BofA_Help,False,Mon Oct 30 14:05:06 +0000 2017,@116037 Weâ€™re here from 8:00 am-9:00 pm ET Monday-Friday and 11:00 am-8:00pm ET Saturday. When is the best time to reach you? ^ra,1578,1583
1583,116037,True,Sun Oct 29 03:46:26 +0000 2017,@BofA_Help Whenever your ready,1582,1584
1584,BofA_Help,False,Sat Oct 28 22:50:03 +0000 2017,@116037 I am sorry I missed your call. Please let me know when you are able to talk about your information. ^kl,1583,1585
1585,116037,True,Sat Oct 28 21:26:08 +0000 2017,"@BofA_Help Okay, I'm currently on the middle of something, I will return your call shortly thank you",1584,1586
1586,BofA_Help,False,Sat Oct 28 21:25:08 +0000 2017,@116037 I called and left a message for you. Please return my call at the number provided or DM me when you are available.  ^kl,1585,1587
1587,116037,True,Sat Oct 28 18:45:24 +0000 2017,"@BofA_Help Thank you because I just was beginning to become comfortable with you all, Everything was going great","15,881,586",1589
1589,BofA_Help,False,Sat Oct 28 18:44:28 +0000 2017,@116037 I'm sorry to see this and want to see how I can help. I will give you a call at the number you previously sent. ^kt,1587,1590
1590,116037,True,Sat Oct 28 17:04:24 +0000 2017,"@116035 the the woman says, were regulated by the government they won't let us help you..She literally just blamed the government",1589,
1591,BofA_Help,False,Tue Oct 31 22:05:54 +0000 2017,"@116038 Hello, do you have any account related concerns that we can help with? Our Social Care Team is here if you need us. Thanks. ^cr",,1592
1592,116038,True,Tue Oct 31 21:59:05 +0000 2017,@116035 i have a question,"15,911,593",
1594,XboxSupport,False,Tue Oct 31 22:24:34 +0000 2017,"@116039 Hi, can you direct message us and explain what issue you need assistance with? ^RM",,1595
1595,116039,True,Tue Oct 31 20:48:27 +0000 2017,@XboxSupport week 2 licence wont' validate my minecraft for windows 10 https://t.co/GbY14vW0FP,1594,
1596,XboxSupport,False,Tue Oct 31 22:24:29 +0000 2017,"@116040 Hello! Most of the time connecting via ethernet can help, or restarting the console, router, and download. ^CO",1597,1598
1597,116040,True,Tue Oct 31 22:48:47 +0000 2017,"@XboxSupport Connection via Ethernet not possible where he is, also there's no file to delete &amp; restart as said before he's done a power cycle?",1599,1596
1599,XboxSupport,False,Tue Oct 31 23:14:06 +0000 2017,"@116040 Canceling the download, powering down the console, unplugging for five full minutes (this clears the cache), and try again. ^CO",,1597
1598,116040,True,Tue Oct 31 21:41:12 +0000 2017,"@XboxSupport my brother can't install Forza 7 on his Xbox one, he's already tried a power cycle, what can he do please?",1596,
1600,XboxSupport,False,Tue Oct 31 22:23:31 +0000 2017,@116041 to express your interest in seeing those games added to back compat!  2 ^JS,,1601
1601,116041,True,Tue Oct 31 21:07:14 +0000 2017,@XboxSupport who would I message for backwards compatible game suggestions 2 great games have sat on the fourms since 2015 https://t.co/Hv4lYsUelZ,"16,001,602",
1602,XboxSupport,False,Tue Oct 31 22:23:30 +0000 2017,@116041 Thanks for reaching out! Casting your votes on https://t.co/sGGIDmeHwt is the best way  1 ^JS,,1601
1603,XboxSupport,False,Tue Oct 31 22:20:29 +0000 2017,"@116042 Hey there! We'd like to DM so we can collect more info, let us know when you're Following us? https://t.co/FIM7Ks4Co5  ^FH","16,041,605",1606
1604,116043,True,Wed Nov 01 00:39:02 +0000 2017,@XboxSupport @116042 Yeah have to reboot game when animals become ill and the strikes and crisis come way to quickly,,1603
1605,116044,True,Thu Nov 02 00:17:26 +0000 2017,"@XboxSupport @116042 Yes there are many bugs in this game, especially when you try and release animals",,1603
1606,116042,True,Tue Oct 31 20:50:04 +0000 2017,"@99 Hi, Will you be fixing the bugs and crashes on Zoo Tycoon: Ultimate Animal Collection Xbox One Version?

Many Thanks",1603,
1607,XboxSupport,False,Tue Oct 31 22:19:24 +0000 2017,"@116045 We'd be happy to help, but we could use more info. Could you follow &amp; DM @Xboxsupport with your Gamertag &amp; some details? ^EZ",,1608
1608,116045,True,Tue Oct 31 20:57:09 +0000 2017,"@XboxSupport I bought Dying Light from the xbox store and when I play it, it continuously freezes. I want my money back unless we can fix",1607,
1609,XboxSupport,False,Tue Oct 31 22:17:56 +0000 2017,@116046 You would need to have an active Game Pass subscription during the promo period to qualify: https://t.co/fMB5Tw1NOB  ^EZ,,1610
1610,116046,True,Tue Oct 31 20:30:57 +0000 2017,@XboxSupport do you need a active game pass in order to receive the mystery gift from the giveaway?,1609,
1611,XboxSupport,False,Tue Oct 31 22:16:55 +0000 2017,"@116047 Hi! We're an English support team, if that's ok, we're happy to help! Or our chat team can help: https://t.co/qSynA8s7TB ^CO",,1612
1612,116047,True,Tue Oct 31 21:16:54 +0000 2017,J'ai un pb quelqu'un a payer des jeux avec ma cb @XboxSupport ðŸ˜“ pour acheter 210e de jeux...,1611,
1613,XboxSupport,False,Tue Oct 31 22:15:09 +0000 2017,"@116048 Hello, thanks for reaching out to us. Can you DM us your gamertag and details of what you're seeing? ^CO",,1614
1614,116048,True,Tue Oct 31 21:14:14 +0000 2017,"@XboxSupport On Skype I can hear people, but they can't hear me. I've tried different controllers/mic &amp; uninstalling. Please help?",1613,
1615,AirAsiaSupport,False,Tue Oct 31 22:28:07 +0000 2017,"@116049 Hi Firdaus, we has respond you via DM,see you there! - Anwar",,1616
1616,116049,True,Tue Oct 31 14:48:37 +0000 2017,@AirAsiaSupport what happen to your system. I could not sent my refund info to e form,1615,
1617,AzureSupport,False,Tue Oct 31 22:26:32 +0000 2017,@116050 Can you post this question to our forum here: https://t.co/923oV1HGoY and send us the link? We'd like to engage an engineer. ^TW,,1618
1618,116050,True,Tue Oct 31 22:23:06 +0000 2017,@azuresupport #azhelp: why i can't use %env-variable% syntax in my function.json? Trying to deploy Function App but that syntax not working.,"16,171,619",
1620,AzureSupport,False,Tue Oct 31 22:17:40 +0000 2017,"@116051 Are these the steps you followed: https://t.co/FYZZn3qGt8 ? Please DM us your sub ID. ^JN
 https://t.co/EYpi1mphGM",,1621
1621,AzureSupport,False,Tue Oct 31 22:11:47 +0000 2017,"@116051 Sorry to hear your having trouble. Could you direct message us with the steps you are following? ^JN
 https://t.co/EYpi1mphGM",1620,1622
1623,AzureSupport,False,Tue Oct 31 22:14:11 +0000 2017,@116052 Excellent! Let us know if you run into any trouble. We're here to help! ^TW,,1624
1624,116052,True,Tue Oct 31 22:13:14 +0000 2017,"@AzureSupport Thanks for your help:) I've actually decided to use Azure Blob Storage instead, so I don't have to set up a service principal as a non-admin",1623,1625
1625,AzureSupport,False,Tue Oct 31 00:44:18 +0000 2017,@116052 Hello! We have some documentation that may help: https://t.co/WvN5SLVlHj Let us know if we can assist further! ^MH,1624,1626
1626,116052,True,Tue Oct 31 00:41:12 +0000 2017,@azuresupport #azTechHelp Is there an easy way to transfer files from Azure File Store to Azure Data Lake?,1625,
1627,AlaskaAir,False,Tue Oct 31 22:14:41 +0000 2017,@116053 Happy to hear our hardworking team took such good care of you. Thank you for choosing to fly with us. -Kimball,,1628
1628,116053,True,Tue Oct 31 22:13:32 +0000 2017,Thank you @AlaskaAir for listening and helping when I had an issue today. Great customer service.,"16,271,629",
1630,AlaskaAir,False,Tue Oct 31 22:01:08 +0000 2017,@116054 That's great to hear! Thanks for being such an awesome guest with us! -Sean,,1631
1631,116054,True,Tue Oct 31 21:56:54 +0000 2017,Wow--great customer service @AlaskaAir! Thank you!,1630,
1632,ArgosHelpers,False,Tue Oct 31 22:28:53 +0000 2017,@116055 I'm sorry to hear this. Please could you send a DM with your order number so I can look into this for you? - Paul,,1633
1633,116055,True,Tue Oct 31 21:07:32 +0000 2017,@ArgosHelpers Terrible delivery service even worse paying extra for a time slot #3hourslate,1632,
1634,Postmates_Help,False,Tue Oct 31 22:06:27 +0000 2017,"@116056 Hey there! DM us the email on your account, please. We can help!",,1635
1635,116056,True,Tue Oct 31 22:05:06 +0000 2017,"Hey @116057, if I recieve the wrong order and reported it to support...should I place a new order? Or what...?",1634,
1636,Postmates_Help,False,Tue Oct 31 21:47:42 +0000 2017,@116058 So sorry for the trouble! Please DM us your account email so we can look into this.,,1637
1637,116058,True,Tue Oct 31 21:44:10 +0000 2017,@Postmates_Help order was messed up. Got a $5 refund when I deserve my money back. Food tasted horrible.,1636,
1638,Morrisons,False,Tue Oct 31 22:24:36 +0000 2017,"@116059 Hi Wendss, sorry to hear this! Please DM me which store you use and I'll look into this :) - Kirsty",,1639
